name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
New York,2020-01-06T00:00:00,2.9,-1.1,-5.8,53.02,0,0,,0.13,2,,16.3,259,1015.6,33.6,16,0,,0,,Partially cloudy,snow,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-01-06T01:00:00,1.1,-2.9,-2.2,78.83,0.014,100,"rain,snow",0.13,2.13,,14.2,263,1015.9,85.3,2,0,,0,,"Snow, Rain, Partially cloudy",snow,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-01-06T02:00:00,0.6,-2.4,-1.2,87.74,0.022,100,"rain,snow",0.13,2.25,,9.3,250,1015.5,88.6,2,0,,0,,"Snow, Rain, Partially cloudy",snow,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-01-06T03:00:00,0.6,-2.9,-0.7,90.96,0.024,100,"rain,snow",0.13,2.38,,11.2,240,1014.8,84.4,2,0,,0,,"Snow, Rain, Partially cloudy",snow,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-01-06T04:00:00,0.6,-3.5,-0.7,90.66,0,0,,0.13,2.5,,14,243,1014,54.6,14.4,0,,0,,Partially cloudy,snow,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-01-06T05:00:00,1.1,-2.2,-0.7,87.53,0,0,,0.13,2.63,,11,231,1014,88.4,16,0,,0,,Partially cloudy,snow,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-01-06T06:00:00,1.1,-2.7,-0.7,87.53,0,0,,0.12,2.75,,13.1,240,1014.3,88,16,0,,0,,Partially cloudy,snow,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-01-06T07:00:00,1.1,-3.5,-0.7,87.48,0,0,,0.13,2.88,,17.9,240,1014.5,86.8,16,20.3,0.1,0,,Partially cloudy,snow,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-01-06T08:00:00,1.7,-2.6,-0.7,84.1,0.469,100,"rain,snow",0.12,3,83.2,16.6,239,1015,98.5,14.5,7,0,0,,"Snow, Rain, Overcast",snow,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-01-06T09:00:00,2.2,-2.2,-1.3,78.08,0,0,,0,2.88,25.9,18.2,249,1015.2,54.9,16,31,0.1,0,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-01-06T10:00:00,2.2,-1.7,-2.8,69.52,0,0,,0,2.75,29.5,15.2,249,1014.6,88.3,16,55,0.2,1,,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
New York,2020-01-06T11:00:00,3.3,-0.8,-1.2,72.15,0,0,,0,2.63,,18.2,259,1015,34.1,16,137,0.5,1,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-01-06T12:00:00,5.5,2,-0.8,63.88,0,0,,0,2.5,39.5,18.5,259,1014.1,52.3,16,419,1.5,4,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-01-06T13:00:00,6.7,2.8,-1.3,57,0,0,,0,2.38,33.5,23.8,269,1013.8,98.6,16,256,0.9,3,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-01-06T14:00:00,6.7,3,-1.7,55.04,0,0,,0,2.25,33.3,21.9,269,1014.1,98.4,16,166,0.6,2,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-01-06T15:00:00,7.2,3.4,-1.8,53.05,0,0,,0,2.13,71.3,23.7,260,1014.6,28.8,16,145,0.5,1,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-01-06T16:00:00,7.2,3.6,-2.3,51.15,0,0,,0,2,30.1,21.9,270,1015.2,50,16,52,0.2,1,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-01-06T17:00:00,6.7,3.5,-1.3,56.55,0,0,,0,1.87,65.5,18,269,1015.8,0.8,16,13,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-01-06T18:00:00,6.2,3.5,-1.8,56.92,0,0,,0,1.75,58.9,12.8,270,1016,0.4,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-01-06T19:00:00,6.2,4.2,-0.8,61.11,0,0,,0,1.63,55.4,9.5,269,1016.5,0.4,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-01-06T20:00:00,5.7,3.6,-0.9,62.38,0,0,,0,1.5,31,9.7,269,1016.7,0,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-01-06T21:00:00,5.7,2.7,-4,49.72,0,0,,0,1.37,,14.7,260,1016.8,0.4,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-01-06T22:00:00,5.7,2.9,-5.8,43.55,0,0,,0,1.25,51.5,13,250,1017,0.4,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-01-06T23:00:00,5.7,2.9,-6.3,41.99,0,0,,0,1.13,43.7,12.7,263,1017.1,1.5,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-01-07T00:00:00,5,1.6,-5.8,45.51,0,0,,0,1,38.9,16.2,260,1017.4,1.5,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-01-07T01:00:00,4.4,1.1,-4.1,54.13,0,0,,0,0.88,44.6,14.6,279,1017.8,1.5,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-01-07T02:00:00,4.4,0.8,-5.2,49.91,0,0,,0,0.75,29.5,16.5,277,1018.2,1.5,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-01-07T03:00:00,4.4,1,-4.6,52.35,0,0,,0,0.63,31.7,14.9,268,1018.6,1.5,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-01-07T04:00:00,3.9,0.7,-4.6,54.14,0,0,,0,0.5,32.8,12.9,269,1018.8,1.5,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-01-07T05:00:00,3.9,1,-4.5,54.31,0,0,,0,0.38,29.5,11.4,258,1018.8,1.5,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-01-07T06:00:00,3.9,1.4,-4.5,54.38,0,0,,0,0.25,,9.4,268,1018.7,1.5,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-01-07T07:00:00,3.4,1.4,-3.1,62.65,0,0,,0,0.13,,7.6,250,1019,1.5,16,14.9,0.1,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-01-07T08:00:00,3.4,0.5,-4,58.36,0,0,,0,0,,11,268,1019.6,0.9,16,22,0.1,0,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-01-07T09:00:00,3.4,1.5,-6.2,49.51,0,0,,0,0,,7.2,272,1019.3,1.2,16,79,0.3,1,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-01-07T10:00:00,5,2.8,-5.7,46.04,0,0,,0,0,,9.3,270,1019,1.5,16,133,0.5,1,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-01-07T11:00:00,6.1,5.3,-4,48.46,0,0,,0,0,,5.2,349,1018.5,1.7,16,207,0.7,2,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-01-07T12:00:00,6.1,4.7,-5.7,42.45,0,0,,0,0,,7.2,253,1017.5,1.5,16,234,0.8,2,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-01-07T13:00:00,6.1,6.1,-4.5,46.52,0,0,,0,0,,0.5,1,1015.9,1.5,16,246,0.9,2,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-01-07T14:00:00,6.7,4.2,-4,46.42,0,0,,0,0,,12.8,155,1015.2,1.5,16,195,0.7,2,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-01-07T15:00:00,6.2,3.6,-4.5,46.49,0,0,,0,0,63,12.7,130,1014.7,1.5,16,78,0.3,1,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-01-07T16:00:00,5.6,3.1,-2.4,56.33,0,0,,0,0,,11.6,50,1013,97.8,16,25,0.1,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-01-07T17:00:00,5.6,3.5,-0.9,62.98,0,0,,0,0,53.6,9.6,78,1013.2,33.6,9.1,8,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-01-07T18:00:00,5.6,3.1,-1.8,59.25,0,0,,0,0,59,11.2,40,1012.9,86.6,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-01-07T19:00:00,5,2.8,-1.3,63.6,0,0,,0,0,,9.4,69,1013,33.9,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-01-07T20:00:00,4.3,1.7,0.4,76.02,0,0,,0,0,,10.9,60,1012.2,33.5,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-01-07T21:00:00,3.8,0.6,0.5,79.2,0,0,,0,0,,12.9,60,1012.1,31.4,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-01-07T22:00:00,3.3,2.1,0.6,82.16,0,0,,0,0,,5.3,87,1012.4,94.4,16,0,,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-01-07T23:00:00,3.8,1.8,-0.7,72.77,0,0,,0,0,,7.6,273,1012.3,85.3,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-01-08T00:00:00,3.3,1.9,-1.7,69.57,0,0,,0,0,,5.7,290,1012.1,86.3,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-01-08T01:00:00,2.2,0.6,-1.8,75.14,0,0,,0,0,,5.8,268,1012,0.4,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-01-08T02:00:00,1.7,-2.3,-1.2,80.96,0,0,,0,0,,14.8,260,1012.4,0.4,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-01-08T03:00:00,1.7,-1.2,-1.2,81.17,0,0,,0,0,,9.5,221,1012.6,0.4,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-01-08T04:00:00,1.7,-2.2,-1.3,80.93,0,0,,0,0,31.7,14.5,260,1012.8,0,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-01-08T05:00:00,1.2,-3.8,-1.3,84.01,0,0,,0,0,29.3,20.3,259,1012.9,29.1,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-01-08T06:00:00,1.6,-3.6,-1.3,81.12,0,0,,0,0,33.4,23.7,268,1013.1,81.6,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-01-08T07:00:00,1.1,-3.6,-1.7,81.47,0,0,,0,0,,18.1,260,1013.2,2.1,14.5,20,0.1,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-01-08T08:00:00,1.1,-3.2,-1.3,83.96,0,0,,0,0,,16.3,270,1013.4,1.1,14.5,26,0.1,0,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-01-08T09:00:00,1.7,-3.5,-1.3,80.83,0,0,,0,0,,23.3,268,1013.5,49,13.8,77,0.3,1,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-01-08T10:00:00,2.2,-2.5,-1.2,78.2,0,0,,0,0,42.5,20,250,1013.8,30.3,5.6,154,0.6,2,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-01-08T11:00:00,3.8,-0.9,-1.7,67.25,0,0,,0,0,38.5,23.8,250,1013.1,50,16,358,1.3,4,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-01-08T12:00:00,5.6,2.4,-3,54.22,0,0,,0,0,47.9,15.2,271,1012.7,88.1,16,329,1.2,3,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-01-08T13:00:00,6.6,4.5,-5.1,43.05,0,0,,0,0,29.3,10.5,277,1012.8,52.8,16,257,0.9,3,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-01-08T14:00:00,6.6,3.2,-7.3,36.23,0,0,,0,0,48.2,19,270,1013.4,88.1,16,338,1.2,3,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-01-08T15:00:00,6.5,2.6,-8.2,34.02,0,0,,0,0,53.4,24.1,272,1014.7,31.5,16,299,1.1,3,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-01-08T16:00:00,3.7,1.5,-4.4,55.14,0,0,,0,0,46.4,8.7,283,1017.6,49.7,15.5,43,0.2,0,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-01-08T17:00:00,2.8,1,-7.3,47.28,0,0,,0,0,50.7,6.5,293,1019.3,0.4,16,13,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-01-08T18:00:00,2.8,-0.1,-8.5,43.25,0,0,,0,0,69.8,10.2,293,1021.1,0.6,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-01-08T19:00:00,1.6,-1,-10.8,39.27,0,0,,0,0,74.1,8.5,293,1023.1,0.4,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-01-08T20:00:00,1.1,-2,-10.9,40.53,0,0,,0,0,49.8,10.1,285,1024.9,1.7,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-01-08T21:00:00,0.6,-1.6,-10.8,42.4,0,0,,0,0,47.8,6.6,303,1026.3,84.7,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-01-08T22:00:00,-0.1,-2.2,-10.8,44.4,0,0,,0,0,44.4,6.3,288,1027.5,28.7,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-01-08T23:00:00,-0.7,-2.9,-10.7,46.54,0,0,,0,0,31.4,6.3,310,1028.6,51,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-01-09T00:00:00,-1.2,-4.3,-10.8,47.95,0,0,,0,0,35.6,8.4,300,1029.7,47.7,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-01-09T01:00:00,-1.7,-4,-10.8,49.8,0,0,,0,0,59.4,5.9,310,1031.1,93.7,16,0,,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-01-09T02:00:00,-2.2,-6.4,-11.8,47.87,0,0,,0,0,34.1,11.7,295,1032.2,26.8,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-01-09T03:00:00,-2.2,-2.2,-10.9,51.58,0,0,,0,0,37.1,0.8,359,1033.6,47.4,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-01-09T04:00:00,-2.9,-5.2,-11.4,51.98,0,0,,0,0,35.8,5.9,300,1034.7,0.4,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-01-09T05:00:00,-2.9,-6.6,-11.3,52.14,0,0,,0,0,42.5,9.6,310,1036,0,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-01-09T06:00:00,-3.4,-7.7,-10.9,56.17,0,0,,0,0,,11.4,300,1037.2,0,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-01-09T07:00:00,-3.4,-5.8,-9.6,62.15,0,0,,0,0,,5.8,320,1038.7,0,16,33.7,0.1,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-01-09T08:00:00,-3.4,-7.8,-10.2,59.11,0,0,,0,0,,11.6,253,1040.2,0,16,19,0.1,0,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-01-09T09:00:00,-2.3,-6.3,-9.6,57.08,0,0,,0,0,,11.1,271,1041,0.4,16,93,0.3,1,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-01-09T10:00:00,-2.2,-7,-11.4,49.63,0,0,,0,0,,14.4,261,1042,0.4,16,317,1.1,3,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-01-09T11:00:00,-0.8,-4.5,-9.7,51,0,0,,0,0,25.9,11,320,1041.6,0.4,16,438,1.6,4,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-01-09T12:00:00,-0.1,-3.8,-13.4,35.96,0,0,,0,0,,11.4,313,1041.2,0.4,16,485,1.7,5,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-01-09T13:00:00,1.1,-2.6,-13,34.28,0,0,,0,0,,12.7,278,1040.8,0.4,16,482,1.7,5,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-01-09T14:00:00,2,0.6,-13.4,30.8,0,0,,0,0,,5.2,0,1040.7,0.8,16,363,1.3,4,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-01-09T15:00:00,2.1,0.7,-13.5,30.67,0,0,,0,0,64.8,5.2,236,1040.5,1.5,16,259,0.9,3,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-01-09T16:00:00,1.6,-0.6,-13,33,0,0,,0,0,47.9,7.1,254,1040.5,1.5,16,91,0.3,1,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-01-09T17:00:00,1.1,-1.2,-12.3,36.11,0,0,,0,0,53.6,7.2,256,1041.1,1.5,16,21,0.1,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-01-09T18:00:00,1.1,-1.7,-11.4,38.97,0,0,,0,0,,8.9,248,1041.3,1.5,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-01-09T19:00:00,0.7,-2.4,-9.1,47.94,0,0,,0,0,65.9,9.5,197,1041.1,1.5,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-01-09T20:00:00,0.6,-1.9,-10.8,42.05,0,0,,0,0,,7.7,196,1040.8,1.5,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-01-09T21:00:00,1.1,-2.6,-9,46.72,0,0,,0,0,,12.6,190,1041.1,0.9,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-01-09T22:00:00,1.1,-2.2,-6.9,55.29,0,0,,0,0,,10.9,208,1041.1,0.9,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-01-09T23:00:00,1.1,-2.6,-6.3,57.78,0,0,,0,0,,12.8,218,1040.7,1.5,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-01-10T00:00:00,1.1,-2.9,-5.2,62.89,0,0,,0,0,,14.5,239,1039.8,1.2,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-01-10T01:00:00,1.1,-2.6,-4.5,66.3,0,0,,0,0,,12.8,230,1039.3,1.2,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-01-10T02:00:00,1.1,-2.9,-3.9,68.92,0,0,,0,0,,14.7,240,1038.7,1.5,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-01-10T03:00:00,1.7,-1.5,-2.9,71.79,0,0,,0,0,,10.9,239,1038.1,2.2,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-01-10T04:00:00,2.2,-1.6,-2.2,72.91,0,0,,0,0,,14.5,249,1037.7,0.9,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-01-10T05:00:00,2.2,-1.6,-1.7,75.38,0,0,,0,0,,14.4,230,1037.1,1.5,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-01-10T06:00:00,2.8,-0.5,-1.2,74.94,0,0,,0,0,,12.7,259,1036.2,27.5,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-01-10T07:00:00,2.9,-1,0,80.82,0,0,,0,0,,16.6,276,1036.2,98.4,16,11.1,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-01-10T08:00:00,3.4,0.2,0,78.38,0,0,,0,0,27.7,13.2,267,1035.8,100,16,21,0.1,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-01-10T09:00:00,4,0.3,1.1,81.72,0,0,,0,0,29.5,16.2,268,1036.2,99.8,16,50,0.2,1,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-01-10T10:00:00,5.1,1,1.7,78.33,0,0,,0,0,33.5,21.7,299,1035.7,95.7,16,77,0.3,1,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-01-10T11:00:00,5.1,2.2,0.7,73.12,0,0,,0,0,,13.2,269,1035,100,16,76,0.3,1,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-01-10T12:00:00,5.7,2.7,0.7,70,0,0,,0,0,29.5,14.6,289,1033.8,56.1,16,125,0.5,1,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-01-10T13:00:00,7.3,4.6,1.7,67.82,0,0,,0,0,27.7,14.7,277,1032.4,98.5,16,239,0.9,2,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-01-10T14:00:00,9.3,7.1,3.3,66.1,0,0,,0,0,,14.8,269,1031.7,82.4,16,327,1.2,3,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-01-10T15:00:00,11.7,11.7,5.6,66.22,0,0,,0,0,66.6,19.9,267,1031.4,77.8,16,226,0.8,2,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-01-10T16:00:00,11.7,11.7,6.1,68.48,0,0,,0,0,71.9,16.3,269,1031.6,91.5,16,82,0.3,1,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-01-10T17:00:00,11.7,11.7,6.1,68.48,0,0,,0,0,,16.4,268,1031.5,88.1,16,14,0.1,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-01-10T18:00:00,11.2,11.2,6.1,71.05,0,0,,0,0,68.4,10.7,262,1031.6,49.8,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-01-10T19:00:00,10.7,10.7,6.1,73.29,0,0,,0,0,,12.6,269,1031.8,89.1,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-01-10T20:00:00,11.2,11.2,6.1,71.04,0,0,,0,0,,11.3,277,1031.7,96.8,16,0,,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-01-10T21:00:00,10.7,10.7,6.2,73.42,0,0,,0,0,,11.2,269,1031.5,88.1,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-01-10T22:00:00,10.7,10.7,6.2,73.44,0,0,,0,0,,16.2,276,1031,39,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-01-10T23:00:00,10.7,10.7,6.2,73.46,0,0,,0,0,,9.5,277,1030.5,88.1,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
